prps6camp_epac 2 -> _reaction91 0 1 @ Inf
gasfsh_fshr 2 -> _reaction75 1 0 @ Inf
erk 0 -> erkgas_gtp 2 0 @ Inf
gas_gtp 1 -> erkgas_gtp 2 3 @ Inf
rps6 0 -> rps6beta_arrestin_fsh_p_1fshr 3 1 @ Inf
beta_arrestin_fsh_p_1fshr 0 -> rps6beta_arrestin_fsh_p_1fshr 3 2 @ Inf
gsk3beta 0 -> gsk3betapakt 3 1 @ Inf
pakt 0 -> gsk3betapakt 3 2 @ Inf
pkac 0 -> pkacd8cpt2mecamp 2 0 @ Inf
d8cpt2mecamp 1 -> pkacd8cpt2mecamp 2 3 @ Inf
pfshr 0 -> pfshrbarrestinfsh 5 1 @ Inf
barrestin 1 -> pfshrbarrestinfsh 5 7 @ Inf
fsh 0 -> pfshrbarrestinfsh 5 4 @ Inf
_reaction18 1 -> betacatenin_pcreb_promoter_sf1 0 1 @ Inf
modptenfsh_fshr 0 -> _reaction129 1 0 @ Inf
modptenfsh_fshr 1 -> _reaction129 1 0 @ Inf
modptenfsh_fshr 2 -> _reaction129 1 0 @ Inf
atp 0 -> atpmodac 3 1 @ Inf
modac 0 -> atpmodac 3 2 @ Inf
raf1 1 -> raf1pkac 0 2 @ Inf
pkac 1 -> raf1pkac 0 1 @ Inf
erk 1 -> erkgrk5_6 0 2 @ Inf
grk5_6 1 -> erkgrk5_6 0 1 @ Inf
pp70s6k 1 -> pp70s6kpkac 0 2 @ Inf
pkac 1 -> pp70s6kpkac 0 1 @ Inf
pp70s6k 1 -> pp70s6kpkac 1 3 @ Inf
pkac 0 -> pp70s6kpkac 1 0 @ Inf
pfoxo1 1 -> pfoxo1pakt 0 2 @ Inf
pakt 1 -> pfoxo1pakt 0 1 @ Inf
mtor 1 -> mtorp110_p85 0 2 @ Inf
p110_p85 1 -> mtorp110_p85 0 1 @ Inf
foxo1 1 -> foxo1pakt 0 2 @ Inf
pakt 1 -> foxo1pakt 0 1 @ Inf
_reaction72 1 -> pten 0 1 @ Inf
_reaction104 1 -> pten 0 1 @ Inf
_reaction129 1 -> pten 0 1 @ Inf
ampkpakt 0 -> _reaction80 1 0 @ Inf
ampkpakt 1 -> _reaction80 1 0 @ Inf
ampkpakt 2 -> _reaction80 1 0 @ Inf
fshr 0 -> fshrfsh 2 0 @ Inf
fsh 1 -> fshrfsh 2 3 @ Inf
p85p110d8cpt2mecamp 0 -> _reaction120 1 0 @ Inf
p85p110d8cpt2mecamp 1 -> _reaction120 1 0 @ Inf
p85p110d8cpt2mecamp 2 -> _reaction120 1 0 @ Inf
p85p110d8cpt2mecamp 3 -> _reaction120 1 0 @ Inf
p85p110d8cpt2mecamp 4 -> _reaction120 1 0 @ Inf
p85p110d8cpt2mecamp 5 -> _reaction120 1 0 @ Inf
p85p110d8cpt2mecamp 6 -> _reaction120 1 0 @ Inf
_reaction32 1 -> psrc 0 1 @ Inf
_reaction109 1 -> psrc 0 1 @ Inf
gdp_rap1 1 -> gdp_rap1modepac 0 2 @ Inf
modepac 1 -> gdp_rap1modepac 0 1 @ Inf
gas_gtp 1 -> gas_gtpgdp 1 3 @ Inf
gdp 0 -> gas_gtpgdp 1 0 @ Inf
ap1 1 -> ap1promoterperk 0 4 @ Inf
promoter 1 -> ap1promoterperk 0 2 @ Inf
perk 1 -> ap1promoterperk 0 1 @ Inf
ampkpakt 3 -> _reaction80 0 1 @ Inf
perkmodgrk2_3 3 -> _reaction176 0 1 @ Inf
foxo3apfoxo1pfoxo3a 0 -> __coop6 1 3 @ Inf
modhif_1alpha 0 -> __coop6 1 0 @ Inf
_reaction15 1 -> creb 1 0 @ Inf
_reaction136 1 -> creb 1 0 @ Inf
_reaction165 1 -> creb 1 0 @ Inf
barrestinfsh_fshr 3 -> _reaction93 0 1 @ Inf
_reaction3 1 -> akt 1 0 @ Inf
_reaction39 1 -> akt 1 0 @ Inf
_reaction63 1 -> akt 1 0 @ Inf
_reaction98 1 -> akt 1 0 @ Inf
_reaction121 1 -> akt 1 0 @ Inf
_reaction43 1 -> pptp 0 1 @ Inf
tsc2 0 -> tsc2perk 3 1 @ Inf
perk 0 -> tsc2perk 3 2 @ Inf
sf1 1 -> sf1betacateninpromoter 0 4 @ Inf
betacatenin 1 -> sf1betacateninpromoter 0 2 @ Inf
promoter 1 -> sf1betacateninpromoter 0 1 @ Inf
tsc2 1 -> tsc2perk 1 3 @ Inf
perk 0 -> tsc2perk 1 0 @ Inf
grk5_6 1 -> grk5_6fsh_fshr 1 3 @ Inf
fsh_fshr 0 -> grk5_6fsh_fshr 1 0 @ Inf
mod_1_p85_1_p110d8brcamp 0 -> _reaction163 1 0 @ Inf
mod_1_p85_1_p110d8brcamp 1 -> _reaction163 1 0 @ Inf
mod_1_p85_1_p110d8brcamp 2 -> _reaction163 1 0 @ Inf
erkgtp_modrap1 3 -> _reaction50 0 1 @ Inf
fsh_fshr 0 -> fsh_fshrgrk_2_3 3 1 @ Inf
grk_2_3 0 -> fsh_fshrgrk_2_3 3 2 @ Inf
aktp110_p85 0 -> _reaction98 1 0 @ Inf
aktp110_p85 1 -> _reaction98 1 0 @ Inf
aktp110_p85 2 -> _reaction98 1 0 @ Inf
mtorc1 0 -> mtorc1fsh_fshr 2 0 @ Inf
fsh_fshr 1 -> mtorc1fsh_fshr 2 3 @ Inf
erk 1 -> erkgas_gtp 1 3 @ Inf
gas_gtp 0 -> erkgas_gtp 1 0 @ Inf
p110_p85egf_like_pegfr 0 -> _reaction27 1 0 @ Inf
p110_p85egf_like_pegfr 1 -> _reaction27 1 0 @ Inf
p110_p85egf_like_pegfr 2 -> _reaction27 1 0 @ Inf
foxo3apfoxo1pfoxo3a 0 -> __coop5 0 2 @ Inf
nfkb 1 -> __coop5 0 1 @ Inf
dag_ip3appl1_fsh_fshr 0 -> _reaction0 1 0 @ Inf
dag_ip3appl1_fsh_fshr 1 -> _reaction0 1 0 @ Inf
dag_ip3appl1_fsh_fshr 2 -> _reaction0 1 0 @ Inf
_reaction99 1 -> ampk 0 1 @ Inf
_reaction157 1 -> ampk 0 1 @ Inf
creb 1 -> crebpkac 0 2 @ Inf
pkac 1 -> crebpkac 0 1 @ Inf
egf_like_egfr 1 -> egf_like_egfregf_like_egfr 0 2 @ Inf
egf_like_egfr 1 -> egf_like_egfregf_like_egfr 0 2 @ Inf
fshr 1 -> fshrgrk5_6 1 3 @ Inf
grk5_6 0 -> fshrgrk5_6 1 0 @ Inf
_reaction181 1 -> beta_arrestin_fsh_p_2fshr 0 1 @ Inf
campmodpde 0 -> _reaction38 1 0 @ Inf
campmodpde 1 -> _reaction38 1 0 @ Inf
campmodpde 2 -> _reaction38 1 0 @ Inf
ampk 1 -> ampkpakt 1 3 @ Inf
pakt 0 -> ampkpakt 1 0 @ Inf
p70s6k 0 -> p70s6kp110_p85 3 1 @ Inf
p110_p85 0 -> p70s6kp110_p85 3 2 @ Inf
foxo3a 0 -> foxo3apakt 3 1 @ Inf
pakt 0 -> foxo3apakt 3 2 @ Inf
pkaforskolin 3 -> _reaction116 0 1 @ Inf
ras 0 -> rasfsh_fshr 2 0 @ Inf
fsh_fshr 1 -> rasfsh_fshr 2 3 @ Inf
p85 0 -> p85p110fsh_fshr 7 3 @ Inf
p110 0 -> p85p110fsh_fshr 7 5 @ Inf
fsh_fshr 0 -> p85p110fsh_fshr 7 6 @ Inf
foxo3apfoxo1pfoxo3a 1 -> __coop4 2 0 @ Inf
foxo3apfoxo1pfoxo3a 2 -> __coop4 2 0 @ Inf
foxo3apfoxo1pfoxo3a 3 -> __coop4 2 0 @ Inf
foxo3apfoxo1pfoxo3a 4 -> __coop4 2 0 @ Inf
foxo3apfoxo1pfoxo3a 5 -> __coop4 2 0 @ Inf
foxo3apfoxo1pfoxo3a 6 -> __coop4 2 0 @ Inf
foxo3apfoxo1pfoxo3a 7 -> __coop4 2 0 @ Inf
acphistone_h3 1 -> __coop4 2 3 @ Inf
p85 0 -> p85p110camp 4 0 @ Inf
p110 1 -> p85p110camp 4 6 @ Inf
camp 1 -> p85p110camp 4 5 @ Inf
_reaction169 1 -> ras 0 1 @ Inf
crebcamp 3 -> _reaction165 0 1 @ Inf
gsk3beta 0 -> gsk3betapakt 2 0 @ Inf
pakt 1 -> gsk3betapakt 2 3 @ Inf
p38mapkpkac 0 -> _reaction48 1 0 @ Inf
p38mapkpkac 1 -> _reaction48 1 0 @ Inf
p38mapkpkac 2 -> _reaction48 1 0 @ Inf
pkacamp 0 -> _reaction133 1 0 @ Inf
pkacamp 1 -> _reaction133 1 0 @ Inf
pkacamp 3 -> _reaction133 1 0 @ Inf
rb1 1 -> rb1modcdk4 1 3 @ Inf
modcdk4 0 -> rb1modcdk4 1 0 @ Inf
erk 1 -> erkmodbarrestin 0 2 @ Inf
modbarrestin 1 -> erkmodbarrestin 0 1 @ Inf
fsh_fshrgrk_5_6 0 -> _reaction178 1 0 @ Inf
fsh_fshrgrk_5_6 1 -> _reaction178 1 0 @ Inf
fsh_fshrgrk_5_6 2 -> _reaction178 1 0 @ Inf
akt 0 -> aktp110_p85 3 1 @ Inf
p110_p85 0 -> aktp110_p85 3 2 @ Inf
pfshr 0 -> pfshrd14_3_3taufsh 5 1 @ Inf
d14_3_3tau 1 -> pfshrd14_3_3taufsh 5 7 @ Inf
fsh 0 -> pfshrd14_3_3taufsh 5 4 @ Inf
_reaction34 1 -> egf_like 0 1 @ Inf
_reaction106 1 -> modgrk2_3 0 1 @ Inf
_reaction182 1 -> beta_arrestin_fsh_p_1fshr 0 1 @ Inf
_reaction53 1 -> foxo1 0 1 @ Inf
p70s6kp110_p85 3 -> _reaction127 0 1 @ Inf
d4ebp1pmtor 3 -> _reaction68 0 1 @ Inf
rps6 1 -> rps6pp70s6k 0 2 @ Inf
pp70s6k 1 -> rps6pp70s6k 0 1 @ Inf
mtorfsh_fshr 3 -> _reaction122 0 1 @ Inf
modgrk2_3 1 -> modgrk2_3fsh_fshr 0 2 @ Inf
fsh_fshr 1 -> modgrk2_3fsh_fshr 0 1 @ Inf
pp70s6kpkac 3 -> _reaction115 0 1 @ Inf
ap1 1 -> ap1promoterperk 2 6 @ Inf
promoter 0 -> ap1promoterperk 2 0 @ Inf
perk 1 -> ap1promoterperk 2 3 @ Inf
_reaction164 1 -> p85 0 1 @ Inf
_reaction93 1 -> barrestin 1 0 @ Inf
_reaction107 1 -> barrestin 1 0 @ Inf
_reaction115 1 -> pp70s6k 1 0 @ Inf
_reaction132 1 -> barrestin 1 0 @ Inf
_reaction167 1 -> pp70s6k 1 0 @ Inf
fshr 1 -> fshrgrk2_3 1 3 @ Inf
grk2_3 0 -> fshrgrk2_3 1 0 @ Inf
p85p110d8cpt2mecamp 7 -> _reaction120 0 1 @ Inf
erk 1 -> erkgrk5_6 1 3 @ Inf
grk5_6 0 -> erkgrk5_6 1 0 @ Inf
foxo1a 0 -> foxo1apsrc 3 1 @ Inf
psrc 0 -> foxo1apsrc 3 2 @ Inf
perk 0 -> perkgrk2_3 3 1 @ Inf
grk2_3 0 -> perkgrk2_3 3 2 @ Inf
_reaction107 1 -> pfshr 1 0 @ Inf
_reaction114 1 -> pfshr 1 0 @ Inf
_reaction140 1 -> pfshr 1 0 @ Inf
p70s6k 1 -> p70s6kfarnesyl_rheb 1 3 @ Inf
farnesyl_rheb 0 -> p70s6kfarnesyl_rheb 1 0 @ Inf
p85 1 -> p85p110camp 1 5 @ Inf
p110 1 -> p85p110camp 1 3 @ Inf
camp 0 -> p85p110camp 1 0 @ Inf
_reaction6 1 -> pfoxo3a 0 1 @ Inf
_reaction113 1 -> pfoxo3a 0 1 @ Inf
p85p110d8brcamp 0 -> _reaction117 1 0 @ Inf
p85p110d8brcamp 1 -> _reaction117 1 0 @ Inf
p85p110d8brcamp 2 -> _reaction117 1 0 @ Inf
p85p110d8brcamp 3 -> _reaction117 1 0 @ Inf
p85p110d8brcamp 4 -> _reaction117 1 0 @ Inf
p85p110d8brcamp 5 -> _reaction117 1 0 @ Inf
p85p110d8brcamp 6 -> _reaction117 1 0 @ Inf
gsk3betafsh_fshr 3 -> _reaction92 0 1 @ Inf
akt 1 -> aktp110_p85 0 2 @ Inf
p110_p85 1 -> aktp110_p85 0 1 @ Inf
creb 0 -> crebpkac 2 0 @ Inf
pkac 1 -> crebpkac 2 3 @ Inf
p85 0 -> p85p110fsh_fshr 5 1 @ Inf
p110 1 -> p85p110fsh_fshr 5 7 @ Inf
fsh_fshr 0 -> p85p110fsh_fshr 5 4 @ Inf
pdefsh_fshr_gas_gtp 3 -> _reaction45 0 1 @ Inf
erkmodgrk5_6 0 -> _reaction96 1 0 @ Inf
erkmodgrk5_6 1 -> _reaction96 1 0 @ Inf
erkmodgrk5_6 2 -> _reaction96 1 0 @ Inf
rheb_gdp 1 -> rheb_gdptsc2 0 2 @ Inf
tsc2 1 -> rheb_gdptsc2 0 1 @ Inf
perk 1 -> perkmodgrk2_3 0 2 @ Inf
modgrk2_3 1 -> perkmodgrk2_3 0 1 @ Inf
_reaction139 1 -> barrestin 0 1 @ Inf
_reaction153 1 -> barrestin 0 1 @ Inf
_reaction42 1 -> modadenylatecyclase 0 1 @ Inf
pkacforskolin 3 -> _reaction160 0 1 @ Inf
hif_1alphamdm2 0 -> _reaction13 1 0 @ Inf
hif_1alphamdm2 1 -> _reaction13 1 0 @ Inf
hif_1alphamdm2 2 -> _reaction13 1 0 @ Inf
pfshr 0 -> pfshrbarrestinfsh 7 3 @ Inf
barrestin 0 -> pfshrbarrestinfsh 7 5 @ Inf
fsh 0 -> pfshrbarrestinfsh 7 6 @ Inf
modgrk5_6fsh_fshr 0 -> _reaction73 1 0 @ Inf
modgrk5_6fsh_fshr 1 -> _reaction73 1 0 @ Inf
modgrk5_6fsh_fshr 2 -> _reaction73 1 0 @ Inf
p85 0 -> p85p110d8cpt2mecamp 4 0 @ Inf
p110 1 -> p85p110d8cpt2mecamp 4 6 @ Inf
d8cpt2mecamp 1 -> p85p110d8cpt2mecamp 4 5 @ Inf
_reaction27 1 -> mod_1_p85_1_p110 0 1 @ Inf
_reaction59 1 -> mod_1_p85_1_p110 0 1 @ Inf
_reaction88 1 -> mod_1_p85_1_p110 0 1 @ Inf
_reaction128 1 -> mod_1_p85_1_p110 0 1 @ Inf
_reaction93 1 -> modbarrestin 0 1 @ Inf
fsh_p_2fshrbeta_arrestin 0 -> _reaction181 1 0 @ Inf
fsh_p_2fshrbeta_arrestin 1 -> _reaction181 1 0 @ Inf
fsh_p_2fshrbeta_arrestin 2 -> _reaction181 1 0 @ Inf
mtorc1 0 -> mtorc1fsh_fshr 3 1 @ Inf
fsh_fshr 0 -> mtorc1fsh_fshr 3 2 @ Inf
pkac 1 -> pkacd8brcamp 1 3 @ Inf
d8brcamp 0 -> pkacd8brcamp 1 0 @ Inf
modgrk2_3fsh_fshr 0 -> _reaction151 1 0 @ Inf
modgrk2_3fsh_fshr 1 -> _reaction151 1 0 @ Inf
modgrk2_3fsh_fshr 2 -> _reaction151 1 0 @ Inf
egf_like_egfr 1 -> egf_like_egfrpsrc 0 2 @ Inf
psrc 1 -> egf_like_egfrpsrc 0 1 @ Inf
p85p110camp_epac 7 -> _reaction137 0 1 @ Inf
p110_p85 1 -> p110_p85camp 0 2 @ Inf
camp 1 -> p110_p85camp 0 1 @ Inf
pip2 1 -> pip2mod_1_p85_1_p110 0 2 @ Inf
mod_1_p85_1_p110 1 -> pip2mod_1_p85_1_p110 0 1 @ Inf
cdk4perk 3 -> _reaction31 0 1 @ Inf
p70s6k 0 -> p70s6kcamp 3 1 @ Inf
camp 0 -> p70s6kcamp 3 2 @ Inf
_reaction2 1 -> p110_p85 0 1 @ Inf
_reaction76 1 -> p110_p85 0 1 @ Inf
_reaction83 1 -> p110_p85 0 1 @ Inf
_reaction95 1 -> p110_p85 0 1 @ Inf
_reaction117 1 -> p110_p85 0 1 @ Inf
_reaction118 1 -> p110_p85 0 1 @ Inf
_reaction120 1 -> p110_p85 0 1 @ Inf
_reaction125 1 -> p110_p85 0 1 @ Inf
_reaction137 1 -> p110_p85 0 1 @ Inf
_reaction145 1 -> p110_p85 0 1 @ Inf
_reaction154 1 -> p110_p85 0 1 @ Inf
_reaction163 1 -> p110_p85 0 1 @ Inf
pka 0 -> pkad8cpt2mecamp 2 0 @ Inf
d8cpt2mecamp 1 -> pkad8cpt2mecamp 2 3 @ Inf
p110_p85 0 -> p110_p85camp 3 1 @ Inf
camp 0 -> p110_p85camp 3 2 @ Inf
erk 0 -> erkgrk5_6 3 1 @ Inf
grk5_6 0 -> erkgrk5_6 3 2 @ Inf
p85 1 -> p85p110camp_epac 3 7 @ Inf
p110 0 -> p85p110camp_epac 3 1 @ Inf
camp_epac 0 -> p85p110camp_epac 3 2 @ Inf
mod_1_p85_1_p110camp_epac 3 -> _reaction76 0 1 @ Inf
pampkfsh_fshr 0 -> _reaction157 1 0 @ Inf
pampkfsh_fshr 1 -> _reaction157 1 0 @ Inf
pampkfsh_fshr 2 -> _reaction157 1 0 @ Inf
gas 0 -> gasfsh_fshr 2 0 @ Inf
fsh_fshr 1 -> gasfsh_fshr 2 3 @ Inf
_reaction79 1 -> gas 0 1 @ Inf
rps6pp70s6k 3 -> _reaction86 0 1 @ Inf
akt 1 -> aktdbcamp 0 2 @ Inf
dbcamp 1 -> aktdbcamp 0 1 @ Inf
_reaction41 1 -> camp 0 1 @ Inf
_reaction81 1 -> camp 0 1 @ Inf
_reaction105 1 -> camp 0 1 @ Inf
erkmodbarrestin 0 -> _reaction146 1 0 @ Inf
erkmodbarrestin 1 -> _reaction146 1 0 @ Inf
erkmodbarrestin 2 -> _reaction146 1 0 @ Inf
_reaction174 1 -> camp 0 1 @ Inf
p85 0 -> p85p110fsh_fshr 6 2 @ Inf
p110 0 -> p85p110fsh_fshr 6 4 @ Inf
fsh_fshr 1 -> p85p110fsh_fshr 6 7 @ Inf
mod_1_p85_1_p110forskolin 3 -> _reaction145 0 1 @ Inf
_reaction99 1 -> pampk 1 0 @ Inf
_reaction157 1 -> pampk 1 0 @ Inf
mod_1_p85_1_p110 0 -> mod_1_p85_1_p110d8brcamp 3 1 @ Inf
d8brcamp 0 -> mod_1_p85_1_p110d8brcamp 3 2 @ Inf
raf1 1 -> raf1fsh_fshr 1 3 @ Inf
fsh_fshr 0 -> raf1fsh_fshr 1 0 @ Inf
perkgrk2_3 3 -> _reaction90 0 1 @ Inf
mod_1_p85_1_p110 1 -> mod_1_p85_1_p110appl1_fsh_fshr 1 3 @ Inf
appl1_fsh_fshr 0 -> mod_1_p85_1_p110appl1_fsh_fshr 1 0 @ Inf
pro_egf_like 0 -> pro_egf_likepadam17 3 1 @ Inf
padam17 0 -> pro_egf_likepadam17 3 2 @ Inf
amp 0 -> ampfsh_fshr 2 0 @ Inf
fsh_fshr 1 -> ampfsh_fshr 2 3 @ Inf
atp 1 -> atpmodac 1 3 @ Inf
modac 0 -> atpmodac 1 0 @ Inf
adenylatecyclase 1 -> adenylatecyclasegas_gtp 0 2 @ Inf
gas_gtp 1 -> adenylatecyclasegas_gtp 0 1 @ Inf
erk 1 -> erkfsh_fshr 1 3 @ Inf
fsh_fshr 0 -> erkfsh_fshr 1 0 @ Inf
p85 1 -> p85p110camp_epac 0 4 @ Inf
p110 1 -> p85p110camp_epac 0 2 @ Inf
camp_epac 1 -> p85p110camp_epac 0 1 @ Inf
foxo3apfoxo1pfoxo3a 1 -> __coop6 3 1 @ Inf
foxo3apfoxo1pfoxo3a 2 -> __coop6 3 1 @ Inf
foxo3apfoxo1pfoxo3a 3 -> __coop6 3 1 @ Inf
foxo3apfoxo1pfoxo3a 4 -> __coop6 3 1 @ Inf
foxo3apfoxo1pfoxo3a 5 -> __coop6 3 1 @ Inf
foxo3apfoxo1pfoxo3a 6 -> __coop6 3 1 @ Inf
foxo3apfoxo1pfoxo3a 7 -> __coop6 3 1 @ Inf
modhif_1alpha 0 -> __coop6 3 2 @ Inf
pfshr 1 -> pfshrbarrestinfsh 1 5 @ Inf
barrestin 1 -> pfshrbarrestinfsh 1 3 @ Inf
fsh 0 -> pfshrbarrestinfsh 1 0 @ Inf
rb1 0 -> tumor 0 1 @ Inf
pde 0 -> pdefsh_fshr_gas_gtp 3 1 @ Inf
fsh_fshr_gas_gtp 0 -> pdefsh_fshr_gas_gtp 3 2 @ Inf
_reaction83 1 -> p110 1 0 @ Inf
_reaction95 1 -> p110 1 0 @ Inf
_reaction117 1 -> p110 1 0 @ Inf
_reaction120 1 -> p110 1 0 @ Inf
_reaction125 1 -> p110 1 0 @ Inf
_reaction137 1 -> p110 1 0 @ Inf
_reaction154 1 -> p110 1 0 @ Inf
grk5_6 0 -> grk5_6fsh_fshr 3 1 @ Inf
fsh_fshr 0 -> grk5_6fsh_fshr 3 2 @ Inf
pakt 1 -> paktgtp_ras 0 2 @ Inf
gtp_ras 1 -> paktgtp_ras 0 1 @ Inf
erk 0 -> erkgai_gtp 3 1 @ Inf
gai_gtp 0 -> erkgai_gtp 3 2 @ Inf
_reaction6 1 -> foxo3a 1 0 @ Inf
_reaction113 1 -> foxo3a 1 0 @ Inf
rps6 0 -> rps6pkac 2 0 @ Inf
pkac 1 -> rps6pkac 2 3 @ Inf
p85 0 -> p85p110d8brcamp 7 3 @ Inf
p110 0 -> p85p110d8brcamp 7 5 @ Inf
d8brcamp 0 -> p85p110d8brcamp 7 6 @ Inf
campmodpde 3 -> _reaction38 0 1 @ Inf
pbarrestin 0 -> pbarrestinfsh_fshr 2 0 @ Inf
fsh_fshr 1 -> pbarrestinfsh_fshr 2 3 @ Inf
erk 0 -> erkgrk5_6 2 0 @ Inf
grk5_6 1 -> erkgrk5_6 2 3 @ Inf
_reaction148 1 -> akt 0 1 @ Inf
_reaction173 1 -> akt 0 1 @ Inf
mekfsh_fshr 0 -> _reaction134 1 0 @ Inf
mekfsh_fshr 1 -> _reaction134 1 0 @ Inf
mekfsh_fshr 2 -> _reaction134 1 0 @ Inf
rps6pp70s6k 0 -> _reaction70 1 0 @ Inf
rps6pp70s6k 1 -> _reaction70 1 0 @ Inf
rps6pp70s6k 2 -> _reaction70 1 0 @ Inf
crebpkac 3 -> _reaction15 0 1 @ Inf
modpten 1 -> modptenfsh_fshr 1 3 @ Inf
fsh_fshr 0 -> modptenfsh_fshr 1 0 @ Inf
modgrk5_6fsh_fshr 3 -> _reaction73 0 1 @ Inf
dag_ip3 1 -> dag_ip3appl1_fsh_fshr 1 3 @ Inf
appl1_fsh_fshr 0 -> dag_ip3appl1_fsh_fshr 1 0 @ Inf
pkacd8brcamp 3 -> _reaction85 0 1 @ Inf
prps6 1 -> prps6camp_epac 1 3 @ Inf
camp_epac 0 -> prps6camp_epac 1 0 @ Inf
_reaction7 1 -> ap1 1 0 @ Inf
_reaction11 1 -> ap1 1 0 @ Inf
_reaction23 1 -> ap1 1 0 @ Inf
mtormodrheb_gtp 3 -> _reaction60 0 1 @ Inf
pampkcamp_epac 2 -> _reaction99 0 1 @ Inf
p70s6kfarnesyl_rheb 3 -> _reaction152 0 1 @ Inf
gai 1 -> gaifsh_fshr 1 3 @ Inf
fsh_fshr 0 -> gaifsh_fshr 1 0 @ Inf
foxo1pakt 3 -> _reaction5 0 1 @ Inf
pkacforskolin 0 -> _reaction160 1 0 @ Inf
pkacforskolin 1 -> _reaction160 1 0 @ Inf
pkacforskolin 2 -> _reaction160 1 0 @ Inf
_reaction106 1 -> grk2_3 1 0 @ Inf
p70s6k 1 -> p70s6kmtorc1 1 3 @ Inf
mtorc1 0 -> p70s6kmtorc1 1 0 @ Inf
pcrebcamp_epac 2 -> _reaction102 0 1 @ Inf
erkgai_gtp 0 -> _reaction141 1 0 @ Inf
erkgai_gtp 1 -> _reaction141 1 0 @ Inf
erkgai_gtp 2 -> _reaction141 1 0 @ Inf
pfoxo3a 0 -> pfoxo3apakt 2 0 @ Inf
pakt 1 -> pfoxo3apakt 2 3 @ Inf
pfoxo1 0 -> pfoxo1pakt 3 1 @ Inf
pakt 0 -> pfoxo1pakt 3 2 @ Inf
p85p110fsh_fshr 0 -> _reaction83 1 0 @ Inf
p85p110fsh_fshr 1 -> _reaction83 1 0 @ Inf
p85p110fsh_fshr 2 -> _reaction83 1 0 @ Inf
p85p110fsh_fshr 3 -> _reaction83 1 0 @ Inf
p85p110fsh_fshr 4 -> _reaction83 1 0 @ Inf
p85p110fsh_fshr 5 -> _reaction83 1 0 @ Inf
p85p110fsh_fshr 6 -> _reaction83 1 0 @ Inf
hif_1alpha 1 -> hif_1alphamdm2 0 2 @ Inf
mdm2 1 -> hif_1alphamdm2 0 1 @ Inf
epacfsh_fshr 3 -> _reaction78 0 1 @ Inf
_reaction161 1 -> gai 1 0 @ Inf
pfshr 1 -> pfshrd14_3_3taufsh 3 7 @ Inf
d14_3_3tau 0 -> pfshrd14_3_3taufsh 3 1 @ Inf
fsh 0 -> pfshrd14_3_3taufsh 3 2 @ Inf
perk 0 -> perkmodgrk2_3 2 0 @ Inf
modgrk2_3 1 -> perkmodgrk2_3 2 3 @ Inf
gas 0 -> gasfsh_fshr 3 1 @ Inf
fsh_fshr 0 -> gasfsh_fshr 3 2 @ Inf
erk 1 -> erkgai_gtp 1 3 @ Inf
gai_gtp 0 -> erkgai_gtp 1 0 @ Inf
pde 0 -> pdefsh_fshr_gas_gtp 2 0 @ Inf
fsh_fshr_gas_gtp 1 -> pdefsh_fshr_gas_gtp 2 3 @ Inf
pampk 1 -> pampkfsh_fshr 0 2 @ Inf
fsh_fshr 1 -> pampkfsh_fshr 0 1 @ Inf
akt 1 -> aktpip3 0 2 @ Inf
pip3 1 -> aktpip3 0 1 @ Inf
pip3 1 -> pip3pten 0 2 @ Inf
pten 1 -> pip3pten 0 1 @ Inf
_reaction164 1 -> p110 0 1 @ Inf
p85 0 -> p85p110d8brcamp 6 2 @ Inf
p110 0 -> p85p110d8brcamp 6 4 @ Inf
d8brcamp 1 -> p85p110d8brcamp 6 7 @ Inf
foxo3apakt 0 -> _reaction6 1 0 @ Inf
foxo3apakt 1 -> _reaction6 1 0 @ Inf
foxo3apakt 2 -> _reaction6 1 0 @ Inf
gdp_ras 0 -> gdp_rasegf_like_pegfr 3 1 @ Inf
egf_like_pegfr 0 -> gdp_rasegf_like_pegfr 3 2 @ Inf
pakt 0 -> paktpkac 2 0 @ Inf
pkac 1 -> paktpkac 2 3 @ Inf
pfoxo1pakt 0 -> _reaction53 1 0 @ Inf
pfoxo1pakt 1 -> _reaction53 1 0 @ Inf
pfoxo1pakt 2 -> _reaction53 1 0 @ Inf
gtp_ras 1 -> gtp_rasfsh_fshr 1 3 @ Inf
fsh_fshr 0 -> gtp_rasfsh_fshr 1 0 @ Inf
pka 0 -> pkacamp 3 1 @ Inf
camp 0 -> pkacamp 3 2 @ Inf
fsh_fshr 1 -> pten 1 0 @ Inf
creb 1 -> crebcamp 0 2 @ Inf
camp 1 -> crebcamp 0 1 @ Inf
_reaction100 1 -> tuberin 0 1 @ Inf
_reaction180 1 -> fsh_p_2fshr 0 1 @ Inf
ptuberin 1 -> ptuberincamp 0 2 @ Inf
camp 1 -> ptuberincamp 0 1 @ Inf
pten_mrna 1 -> pten_mrnafsh_fshr 1 3 @ Inf
fsh_fshr 0 -> pten_mrnafsh_fshr 1 0 @ Inf
epac 0 -> epaccamp 2 0 @ Inf
camp 1 -> epaccamp 2 3 @ Inf
rps6beta_arrestin_fsh_p_1fshr 0 -> _reaction179 1 0 @ Inf
rps6beta_arrestin_fsh_p_1fshr 1 -> _reaction179 1 0 @ Inf
rps6beta_arrestin_fsh_p_1fshr 2 -> _reaction179 1 0 @ Inf
egf_like_egfr 0 -> egf_like_egfregf_like_egfr 3 1 @ Inf
